,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,DAY,MONTH,YEAR
2426,10316,34,82.21,4,2795.14,2639,Shipped,Planes,91,S700_1691,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,1,11,2019
2427,10328,27,102.3,8,2762.1,2629,Shipped,Planes,91,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,12,11,2019
2428,10340,30,88.6,5,2658.0,2618,Shipped,Planes,91,S700_1691,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Small,24,11,2019
2429,10353,39,129.33,9,5043.87,2609,Shipped,Planes,91,S700_1691,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium,4,12,2019
2430,10361,20,60.54,4,1210.8,2597,Shipped,Planes,91,S700_1691,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,17,12,2019
2431,10375,37,81.87,6,3029.19,2550,Shipped,Planes,91,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,3,2,2020
2432,10388,46,218.84,2,10066.6,2522,Shipped,Planes,91,S700_1691,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Large,3,3,2020
2433,10398,47,87.69,6,4121.43,2496,Shipped,Planes,91,S700_1691,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,30,3,2020
2434,10401,11,103.21,8,1135.31,2493,On Hold,Planes,91,S700_1691,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Small,3,4,2020
2435,10416,23,91.34,9,2100.82,2457,Shipped,Planes,91,S700_1691,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,10,5,2020
2436,10105,29,70.15,12,2034.35,3277,Shipped,Ships,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Small,11,2,2018
2437,10117,38,79.68,6,3027.84,3214,Shipped,Ships,86,S700_1938,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,16,4,2018
2438,10128,32,97.0,3,3104.0,3164,Shipped,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,6,6,2018
2439,10142,43,84.01,9,3612.43,3102,Shipped,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,8,8,2018
2440,10153,31,87.48,8,2711.88,3052,Shipped,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,28,9,2018
2441,10166,29,103.93,3,3013.97,3030,Shipped,Ships,86,S700_1938,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Medium,21,10,2018
2442,10177,31,88.34,10,2738.54,3014,Shipped,Ships,86,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,Small,7,11,2018
2443,10185,30,94.4,10,2832.0,3008,Shipped,Ships,86,S700_1938,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,14,11,2018
2444,10196,50,94.4,2,4720.0,2997,Shipped,Ships,86,S700_1938,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Medium,26,11,2018
2445,10208,40,80.55,10,3222.0,2961,Shipped,Ships,86,S700_1938,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2,1,2019
2446,10221,23,97.0,4,2231.0,2915,Shipped,Ships,86,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small,18,2,2019
2447,10232,26,88.34,7,2296.84,2886,Shipped,Ships,86,S700_1938,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,20,3,2019
2448,10248,40,103.93,13,4157.2,2839,Cancelled,Ships,86,S700_1938,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium,7,5,2019
2449,10273,21,102.2,14,2146.2,2765,Shipped,Ships,86,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small,21,7,2019
2450,10282,43,86.61,2,3724.23,2736,Shipped,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,20,8,2019
2451,10293,29,71.89,5,2084.81,2717,Shipped,Ships,86,S700_1938,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,9,9,2019
2452,10306,38,91.81,10,3488.78,2683,Shipped,Ships,86,S700_1938,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,14,10,2019
2453,10314,23,76.22,2,1753.06,2676,Shipped,Ships,86,S700_1938,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,22,10,2019
2454,10327,20,173.46,7,3469.2,2658,Resolved,Ships,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,10,11,2019
2455,10337,36,70.3,9,2530.8,2648,Shipped,Ships,86,S700_1938,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Small,21,11,2019
2456,10350,28,104.44,4,2924.32,2638,Shipped,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2,12,2019
2457,10372,44,102.2,2,4496.8,2584,Shipped,Ships,86,S700_1938,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium,26,1,2020
2458,10397,32,80.55,5,2577.6,2523,Shipped,Ships,86,S700_1938,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Small,28,3,2020
2459,10414,34,103.93,13,3533.62,2485,On Hold,Ships,86,S700_1938,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium,6,5,2020
2460,10106,30,105.91,16,3177.3,3295,Shipped,Ships,90,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium,17,2,2018
2461,10119,29,94.14,7,2730.06,3226,Shipped,Ships,90,S700_2047,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,28,4,2018
2462,10131,22,85.99,8,1891.78,3178,Shipped,Ships,90,S700_2047,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Small,16,6,2018
2463,10143,26,100.48,11,2612.48,3124,Shipped,Ships,90,S700_2047,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,10,8,2018
2464,10155,32,91.43,9,2925.76,3068,Shipped,Ships,90,S700_2047,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small,6,10,2018
2465,10167,29,101.38,5,2940.02,3052,Cancelled,Ships,90,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,23,10,2018
2466,10178,34,96.86,8,3293.24,3037,Shipped,Ships,90,S700_2047,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Medium,8,11,2018
2467,10186,24,99.57,5,2389.68,3032,Shipped,Ships,90,S700_2047,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,Small,14,11,2018
2468,10197,24,90.52,2,2172.48,3021,Shipped,Ships,90,S700_2047,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Small,26,11,2018
2469,10222,26,102.29,8,2659.54,2937,Shipped,Ships,90,S700_2047,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Small,19,2,2019
2470,10249,40,95.95,4,3838.0,2860,Shipped,Ships,90,S700_2047,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,Medium,8,5,2019
2471,10262,44,94.14,13,4142.16,2814,Cancelled,Ships,90,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,24,6,2019
2472,10274,24,90.52,5,2172.48,2788,Shipped,Ships,90,S700_2047,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Small,21,7,2019
2473,10283,20,94.14,2,1882.8,2759,Shipped,Ships,90,S700_2047,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small,20,8,2019
2474,10296,34,102.29,11,3477.86,2734,Shipped,Ships,90,S700_2047,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Medium,15,9,2019
2475,10307,34,97.76,5,3323.84,2706,Shipped,Ships,90,S700_2047,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Medium,14,10,2019
2476,10316,45,93.24,13,4195.8,2689,Shipped,Ships,90,S700_2047,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Medium,1,11,2019
2477,10328,41,101.38,9,4156.58,2679,Shipped,Ships,90,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium,12,11,2019
2478,10339,55,71.25,15,3918.75,2669,Shipped,Ships,90,S700_2047,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium,23,11,2019
2479,10352,23,102.29,3,2352.67,2660,Shipped,Ships,90,S700_2047,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,58339,USA,Taylor,Leslie,Small,3,12,2019
2480,10361,24,45.39,14,1089.36,2647,Shipped,Ships,90,S700_2047,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,17,12,2019
2481,10373,32,84.41,15,2701.12,2603,Shipped,Ships,90,S700_2047,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Small,31,1,2020
2482,10386,29,85.76,13,2487.04,2574,Resolved,Ships,90,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,1,3,2020
2483,10398,36,108.62,7,3910.32,2546,Shipped,Ships,90,S700_2047,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,30,3,2020
2484,10400,46,87.8,5,4038.8,2545,Shipped,Ships,90,S700_2047,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,1,4,2020
2485,10415,32,95.95,4,3070.4,2508,Disputed,Ships,90,S700_2047,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Medium,9,5,2020
2486,10106,34,110.69,9,3763.46,3321,Shipped,Planes,99,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium,17,2,2018
2487,10120,24,107.7,15,2584.8,3251,Shipped,Planes,99,S700_2466,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,29,4,2018
2488,10131,40,110.69,1,4427.6,3204,Shipped,Planes,99,S700_2466,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium,16,6,2018
2489,10143,26,82.77,4,2152.02,3150,Shipped,Planes,99,S700_2466,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,10,8,2018
2490,10155,20,117.67,2,2353.4,3094,Shipped,Planes,99,S700_2466,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small,6,10,2018
2491,10168,31,110.69,16,3431.39,3073,Shipped,Planes,99,S700_2466,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium,28,10,2018
2492,10178,22,87.75,1,1930.5,3063,Shipped,Planes,99,S700_2466,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Small,8,11,2018
2493,10198,42,113.68,1,4774.56,3045,Shipped,Planes,99,S700_2466,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium,27,11,2018
2494,10210,26,99.72,14,2592.72,3000,Shipped,Planes,99,S700_2466,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small,12,1,2019
2495,10222,37,87.75,1,3246.75,2963,Shipped,Planes,99,S700_2466,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Medium,19,2,2019
2496,10235,38,88.75,10,3372.5,2922,Shipped,Planes,99,S700_2466,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Medium,2,4,2019
2497,10250,35,111.69,11,3909.15,2884,Shipped,Planes,99,S700_2466,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,11,5,2019
2498,10262,33,90.75,6,2994.75,2841,Cancelled,Planes,99,S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,24,6,2019
2499,10275,39,114.68,16,4472.52,2813,Shipped,Planes,99,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,23,7,2019
2500,10284,45,101.71,8,4576.95,2785,Shipped,Planes,99,S700_2466,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Medium,21,8,2019
2501,10296,24,101.71,4,2441.04,2761,Shipped,Planes,99,S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small,15,9,2019
2502,10308,35,88.75,14,3106.25,2732,Shipped,Planes,99,S700_2466,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Medium,15,10,2019
2503,10316,23,117.67,6,2706.41,2716,Shipped,Planes,99,S700_2466,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,1,11,2019
2504,10328,37,108.69,10,4021.53,2706,Shipped,Planes,99,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium,12,11,2019
2505,10340,55,87.75,7,4826.25,2695,Shipped,Planes,99,S700_2466,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Medium,24,11,2019
2506,10352,49,100.72,2,4935.28,2687,Shipped,Planes,99,S700_2466,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,58339,USA,Taylor,Leslie,Medium,3,12,2019
2507,10361,26,105.95,9,2754.7,2674,Shipped,Planes,99,S700_2466,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,17,12,2019
2508,10375,33,116.87,1,3856.71,2627,Shipped,Planes,99,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,3,2,2020
2509,10386,37,83.84,14,3102.08,2601,Resolved,Planes,99,S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,1,3,2020
2510,10398,22,86.76,8,1908.72,2573,Shipped,Planes,99,S700_2466,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,30,3,2020
2511,10401,85,88.75,10,7543.75,2570,On Hold,Planes,99,S700_2466,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Large,3,4,2020
2512,10416,22,111.69,11,2457.18,2534,Shipped,Planes,99,S700_2466,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,10,5,2020
2513,10105,31,65.77,3,2038.87,3354,Shipped,Ships,72,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Small,11,2,2018
2514,10119,38,65.77,12,2499.26,3279,Shipped,Ships,72,S700_2610,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,28,4,2018
2515,10129,45,85.29,3,3838.05,3235,Shipped,Ships,72,S700_2610,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,12,6,2018
2516,10143,31,85.29,16,2643.99,3177,Shipped,Ships,72,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,10,8,2018
2517,10154,36,64.33,1,2315.88,3125,Shipped,Ships,72,S700_2610,Boards & Toys Co.,3105552373,4097 Douglas Av.,Glendale,92561,USA,Young,Leslie,Small,2,10,2018
2518,10167,46,70.11,10,3225.06,3105,Cancelled,Ships,72,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,23,10,2018
2519,10177,32,76.62,1,2451.84,3091,Shipped,Ships,72,S700_2610,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,Small,7,11,2018
2520,10185,39,57.82,1,2254.98,3085,Shipped,Ships,72,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,14,11,2018
2521,10197,50,78.79,7,3939.5,3074,Shipped,Ships,72,S700_2610,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Medium,26,11,2018
2522,10208,46,74.45,1,3424.7,3038,Shipped,Ships,72,S700_2610,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2,1,2019
2523,10222,36,80.95,13,2914.2,2991,Shipped,Ships,72,S700_2610,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Small,19,2,2019
2524,10233,29,82.4,1,2389.6,2954,Shipped,Ships,72,S700_2610,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Small,29,3,2019
2525,10248,32,75.89,4,2428.48,2916,Cancelled,Ships,72,S700_2610,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,7,5,2019
2526,10261,44,68.67,2,3021.48,2876,Shipped,Ships,72,S700_2610,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Medium,17,6,2019
2527,10273,42,62.16,5,2610.72,2843,Shipped,Ships,72,S700_2610,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small,21,7,2019
2528,10283,47,65.77,7,3091.19,2814,Shipped,Ships,72,S700_2610,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Medium,20,8,2019
2529,10295,44,58.55,2,2576.2,2794,Shipped,Ships,72,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small,10,9,2019
2530,10306,43,75.17,1,3232.31,2761,Shipped,Ships,72,S700_2610,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,14,10,2019
2531,10316,48,74.45,18,3573.6,2744,Shipped,Ships,72,S700_2610,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Medium,1,11,2019
2532,10327,21,96.31,1,2022.51,2736,Resolved,Ships,72,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Small,10,11,2019
2533,10339,50,74.35,9,3717.5,2724,Shipped,Ships,72,S700_2610,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium,23,11,2019
2534,10350,29,75.35,12,2185.15,2716,Shipped,Ships,72,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2,12,2019
2535,10373,41,70.33,16,2883.53,2657,Shipped,Ships,72,S700_2610,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Small,31,1,2020
2536,10386,37,135.61,10,5017.57,2628,Resolved,Ships,72,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,1,3,2020
2537,10397,22,66.5,4,1463.0,2602,Shipped,Ships,72,S700_2610,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Small,28,3,2020
2538,10414,31,75.89,4,2352.59,2564,On Hold,Ships,72,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small,6,5,2020
2539,10103,42,106.21,6,4460.82,3393,Shipped,Classic Cars,101,S700_2824,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,29,1,2018
2540,10114,42,113.29,10,4758.18,3332,Shipped,Classic Cars,101,S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Medium,1,4,2018
2541,10126,45,102.16,6,4597.2,3276,Shipped,Classic Cars,101,S700_2824,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Medium,28,5,2018
2542,10140,36,114.3,6,4114.8,3220,Shipped,Classic Cars,101,S700_2824,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium,24,7,2018
2543,10150,20,105.2,3,2104.0,3164,Shipped,Classic Cars,101,S700_2824,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,19,9,2018
2544,10164,39,81.93,4,3195.27,3133,Resolved,Classic Cars,101,S700_2824,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Medium,21,10,2018
2545,10175,42,85.98,11,3611.16,3118,Shipped,Classic Cars,101,S700_2824,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,6,11,2018
2546,10183,23,86.99,3,2000.77,3112,Shipped,Classic Cars,101,S700_2824,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,13,11,2018
2547,10194,26,89.01,6,2314.26,3101,Shipped,Classic Cars,101,S700_2824,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,25,11,2018
2548,10206,33,117.33,1,3871.89,3092,Shipped,Classic Cars,101,S700_2824,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium,5,12,2018
2549,10217,31,88.0,6,2728.0,3032,Shipped,Classic Cars,101,S700_2824,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,4,2,2019
2550,10229,50,112.28,11,5614.0,2998,Shipped,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,11,3,2019
2551,10245,44,105.2,4,4628.8,2945,Shipped,Classic Cars,101,S700_2824,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Medium,4,5,2019
2552,10258,45,80.92,1,3641.4,2904,Shipped,Classic Cars,101,S700_2824,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium,15,6,2019
2553,10270,46,88.0,4,4048.0,2871,Shipped,Classic Cars,101,S700_2824,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,19,7,2019
2554,10281,27,85.98,11,2321.46,2841,Shipped,Classic Cars,101,S700_2824,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,19,8,2019
2555,10291,28,116.32,6,3256.96,2822,Shipped,Classic Cars,101,S700_2824,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,8,9,2019
2556,10304,40,105.2,1,4208.0,2790,Shipped,Classic Cars,101,S700_2824,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium,11,10,2019
